,0,1,Prediction
7334,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (68) - Copy - Copy.jpg,neutral,neutral
7335,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (68) - Copy.jpg,neutral,neutral
7336,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (69) - Copy - Copy - Copy.jpg,neutral,neutral
7337,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (69) - Copy - Copy.jpg,neutral,neutral
7338,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (69) - Copy.jpg,neutral,neutral
7339,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (7) - Copy - Copy - Copy.jpg,neutral,neutral
7340,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (7) - Copy - Copy.jpg,neutral,neutral
7341,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (7) - Copy.jpg,neutral,neutral
7342,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (7).jpg,neutral,neutral
7343,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (70) - Copy - Copy - Copy.jpg,neutral,neutral
7344,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (70) - Copy - Copy.jpg,neutral,neutral
7345,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (70) - Copy.jpg,neutral,neutral
7346,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (71) - Copy - Copy - Copy.jpg,neutral,neutral
7347,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (71) - Copy - Copy.jpg,neutral,neutral
7348,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (71) - Copy.jpg,neutral,neutral
7349,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (72) - Copy - Copy - Copy.jpg,neutral,neutral
7350,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (72) - Copy - Copy.jpg,neutral,neutral
7351,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (72) - Copy.jpg,neutral,neutral
7352,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (73) - Copy - Copy - Copy.jpg,neutral,neutral
7353,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (73) - Copy - Copy.jpg,neutral,neutral
7354,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (73) - Copy.jpg,neutral,neutral
7355,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (74) - Copy - Copy - Copy.jpg,neutral,neutral
7356,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (74) - Copy - Copy.jpg,neutral,neutral
7357,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (74) - Copy.jpg,neutral,neutral
7358,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (75) - Copy - Copy - Copy.jpg,neutral,neutral
7359,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (75) - Copy - Copy.jpg,neutral,neutral
7360,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (75) - Copy.jpg,neutral,neutral
7361,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (76) - Copy - Copy - Copy.jpg,neutral,neutral
7362,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (76) - Copy - Copy.jpg,neutral,neutral
7363,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (76) - Copy.jpg,neutral,neutral
7364,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (77) - Copy - Copy - Copy.jpg,neutral,neutral
7365,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (77) - Copy - Copy.jpg,neutral,neutral
7366,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (77) - Copy.jpg,neutral,neutral
7367,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (78) - Copy - Copy - Copy.jpg,neutral,neutral
7368,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (78) - Copy - Copy.jpg,neutral,neutral
7369,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (78) - Copy.jpg,neutral,neutral
7370,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (79) - Copy - Copy - Copy.jpg,neutral,neutral
7371,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (79) - Copy - Copy.jpg,neutral,neutral
7372,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (79) - Copy.jpg,neutral,neutral
7373,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (8) - Copy - Copy - Copy.jpg,neutral,neutral
7374,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (8) - Copy - Copy.jpg,neutral,neutral
7375,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (8) - Copy.jpg,neutral,neutral
7376,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (8).jpg,neutral,neutral
7377,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (80) - Copy - Copy - Copy.jpg,neutral,neutral
7378,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (80) - Copy - Copy.jpg,neutral,neutral
7379,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (80) - Copy.jpg,neutral,neutral
7380,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (81) - Copy - Copy - Copy.jpg,neutral,neutral
7381,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (81) - Copy - Copy.jpg,neutral,neutral
7382,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (81) - Copy.jpg,neutral,neutral
7383,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (82) - Copy - Copy - Copy.jpg,neutral,neutral
7384,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (82) - Copy - Copy.jpg,neutral,neutral
7385,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (82) - Copy.jpg,neutral,neutral
7386,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (83) - Copy - Copy - Copy.jpg,neutral,neutral
7387,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (83) - Copy - Copy.jpg,neutral,neutral
7388,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (83) - Copy.jpg,neutral,neutral
7389,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (84) - Copy - Copy - Copy.jpg,neutral,neutral
7390,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (84) - Copy - Copy.jpg,neutral,neutral
7391,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (84) - Copy.jpg,neutral,neutral
7392,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (85) - Copy - Copy - Copy.jpg,neutral,neutral
7393,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (85) - Copy - Copy.jpg,neutral,neutral
7394,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (85) - Copy.jpg,neutral,neutral
7395,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (86) - Copy - Copy - Copy.jpg,neutral,neutral
7396,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (86) - Copy - Copy.jpg,neutral,neutral
7397,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (86) - Copy.jpg,neutral,neutral
7398,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (87) - Copy - Copy - Copy.jpg,neutral,neutral
7399,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (87) - Copy - Copy.jpg,neutral,neutral
7400,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (87) - Copy.jpg,neutral,neutral
7401,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (88) - Copy - Copy - Copy.jpg,neutral,neutral
7402,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (88) - Copy - Copy.jpg,neutral,neutral
7403,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (88) - Copy.jpg,neutral,neutral
7404,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (89) - Copy - Copy - Copy.jpg,neutral,neutral
7405,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (89) - Copy - Copy.jpg,neutral,neutral
7406,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (89) - Copy.jpg,neutral,neutral
7407,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (9) - Copy - Copy - Copy.jpg,neutral,neutral
7408,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (9) - Copy - Copy.jpg,neutral,neutral
7409,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (9) - Copy.jpg,neutral,neutral
7410,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (9).jpg,neutral,neutral
7411,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (90) - Copy - Copy - Copy.jpg,neutral,neutral
7412,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (90) - Copy - Copy.jpg,neutral,neutral
7413,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (90) - Copy.jpg,neutral,neutral
7414,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (91) - Copy - Copy - Copy.jpg,neutral,neutral
7415,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (91) - Copy - Copy.jpg,neutral,neutral
7416,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (91) - Copy.jpg,neutral,neutral
7417,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (92) - Copy - Copy - Copy.jpg,neutral,neutral
7418,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (92) - Copy - Copy.jpg,neutral,neutral
7419,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (92) - Copy.jpg,neutral,neutral
7420,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (93) - Copy - Copy - Copy.jpg,neutral,neutral
7421,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (93) - Copy - Copy.jpg,neutral,neutral
7422,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (93) - Copy.jpg,neutral,neutral
7423,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (94) - Copy - Copy - Copy.jpg,neutral,neutral
7424,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (94) - Copy - Copy.jpg,neutral,neutral
7425,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (94) - Copy.jpg,neutral,neutral
7426,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (95) - Copy - Copy - Copy.jpg,neutral,neutral
7427,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (95) - Copy - Copy.jpg,neutral,neutral
7428,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (95) - Copy.jpg,neutral,neutral
7429,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (96) - Copy - Copy - Copy.jpg,neutral,neutral
7430,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (96) - Copy - Copy.jpg,neutral,neutral
7431,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (96) - Copy.jpg,neutral,neutral
7432,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (97) - Copy - Copy - Copy.jpg,neutral,neutral
7433,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (97) - Copy - Copy.jpg,neutral,neutral
7434,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (97) - Copy.jpg,neutral,neutral
7435,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (98) - Copy - Copy - Copy.jpg,neutral,neutral
7436,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (98) - Copy - Copy.jpg,neutral,neutral
7437,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (98) - Copy.jpg,neutral,neutral
7438,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (99) - Copy - Copy - Copy.jpg,neutral,neutral
7439,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (99) - Copy - Copy.jpg,neutral,neutral
7440,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (99) - Copy.jpg,neutral,neutral
7441,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy - Copy.jpg,neutral,neutral
7442,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy.jpg,neutral,neutral
7443,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468.jpg,neutral,neutral
7444,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33471.jpg,neutral,neutral
7445,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/3375.jpg,neutral,neutral
7446,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33785.jpg,neutral,neutral
7447,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33819.jpg,neutral,neutral
7448,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33856.jpg,neutral,sad
7449,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33858.jpg,neutral,neutral
7450,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33863.jpg,neutral,neutral
7451,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33870.jpg,neutral,neutral
7452,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/3395.jpg,neutral,sad
7453,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33965.jpg,neutral,sad
7454,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33999.jpg,neutral,happy
7455,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/34037.jpg,neutral,neutral
7456,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/3404.jpg,neutral,neutral
7457,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/34093.jpg,neutral,neutral
7458,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/34269.jpg,neutral,happy
7459,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/34272.jpg,neutral,neutral
7460,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/34279.jpg,neutral,neutral
7461,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/34308.jpg,neutral,neutral
7462,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/34324.jpg,neutral,neutral
7463,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/34335.jpg,neutral,neutral
7464,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/34539.jpg,neutral,neutral
7465,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/34555.jpg,neutral,sad
7466,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/34598.jpg,neutral,sad
7467,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/34870.jpg,neutral,surprise
7468,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/34875.jpg,neutral,neutral
7469,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/34979.jpg,neutral,neutral
7470,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/35108.jpg,neutral,neutral
7471,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/35255.jpg,neutral,sad
7472,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/35332.jpg,neutral,neutral
7473,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/3535.jpg,neutral,sad
7474,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/35356.jpg,neutral,fear
7475,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/35408.jpg,neutral,neutral
7476,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/35484.jpg,neutral,surprise
7477,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/35546.jpg,neutral,neutral
7478,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/35657.jpg,neutral,sad
7479,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/3566.jpg,neutral,neutral
7480,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/35764.jpg,neutral,sad
7481,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/35775.jpg,neutral,neutral
7482,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/35852.jpg,neutral,neutral
7483,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/3600.jpg,neutral,sad
7484,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/3700.jpg,neutral,neutral
7485,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/3729.jpg,neutral,neutral
7486,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/3792.jpg,neutral,fear
7487,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/3795.jpg,neutral,fear
7488,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/3899.jpg,neutral,neutral
7489,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/3909.jpg,neutral,neutral
7490,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/3929.jpg,neutral,surprise
7491,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/3953.jpg,neutral,neutral
7492,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/4062.jpg,neutral,neutral
7493,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/4137.jpg,neutral,neutral
7494,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/4223.jpg,neutral,neutral
7495,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/4328.jpg,neutral,neutral
7496,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/4339.jpg,neutral,neutral
7497,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/4380.jpg,neutral,neutral
7498,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/44.jpg,neutral,sad
7499,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/4443.jpg,neutral,neutral
7500,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/4449.jpg,neutral,neutral
7501,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/4553.jpg,neutral,neutral
7502,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/4563.jpg,neutral,neutral
7503,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/4573.jpg,neutral,sad
7504,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/4748.jpg,neutral,neutral
7505,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/4825.jpg,neutral,happy
7506,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/4868.jpg,neutral,neutral
7507,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/4883.jpg,neutral,neutral
7508,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/4935.jpg,neutral,neutral
7509,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/4998.jpg,neutral,sad
7510,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/5046.jpg,neutral,sad
7511,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/5073.jpg,neutral,neutral
7512,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/5087.jpg,neutral,sad
7513,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/5186.jpg,neutral,sad
7514,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/5258.jpg,neutral,neutral
7515,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/5323.jpg,neutral,sad
7516,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/5361.jpg,neutral,neutral
7517,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/541.jpg,neutral,surprise
7518,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/542.jpg,neutral,neutral
7519,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/5444.jpg,neutral,happy
7520,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/5549.jpg,neutral,neutral
7521,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/5708.jpg,neutral,neutral
7522,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/5715.jpg,neutral,neutral
7523,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/5749.jpg,neutral,neutral
7524,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/5784.jpg,neutral,fear
7525,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/5811.jpg,neutral,neutral
7526,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/5831.jpg,neutral,sad
7527,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/5865.jpg,neutral,neutral
7528,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/5912.jpg,neutral,angry
7529,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/5953.jpg,neutral,neutral
7530,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/5984.jpg,neutral,neutral
7531,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/6158.jpg,neutral,neutral
7532,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/6343.jpg,neutral,fear
7533,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/6351.jpg,neutral,neutral
7534,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/6388.jpg,neutral,neutral
7535,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/644.jpg,neutral,neutral
7536,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/6502.jpg,neutral,neutral
7537,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/651.jpg,neutral,neutral
7538,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/6599.jpg,neutral,neutral
7539,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/6664.jpg,neutral,neutral
7540,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/6813.jpg,neutral,neutral
7541,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/6836.jpg,neutral,neutral
7542,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/6842.jpg,neutral,sad
7543,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/6869.jpg,neutral,surprise
7544,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/7009.jpg,neutral,neutral
7545,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/7077.jpg,neutral,sad
7546,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/7092.jpg,neutral,neutral
7547,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/7110.jpg,neutral,surprise
7548,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/7131.jpg,neutral,angry
7549,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/7254.jpg,neutral,neutral
7550,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/7273.jpg,neutral,sad
7551,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/7348.jpg,neutral,neutral
7552,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/7398.jpg,neutral,neutral
7553,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/7571.jpg,neutral,neutral
7554,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/7599.jpg,neutral,sad
7555,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/7630.jpg,neutral,happy
7556,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/767.jpg,neutral,neutral
7557,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/7765.jpg,neutral,neutral
7558,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/7772.jpg,neutral,neutral
7559,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/7773.jpg,neutral,neutral
7560,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/7788.jpg,neutral,fear
7561,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/7831.jpg,neutral,neutral
